cycle_id,sampled_at,average_weight,ABWt-ABW0,ht-h0,ADG
20616.0,2023-05-01,7.51,1.4799999999999995,6.0,0.2466666666666666
20617.0,2023-04-02,1.41,1.41,30.0,0.047
20617.0,2023-04-09,3.5,2.09,7.0,0.29857142857142854
20618.0,2023-04-02,1.66,1.66,30.0,0.05533333333333333
20618.0,2023-04-09,3.37,1.7100000000000002,7.0,0.2442857142857143
20619.0,2023-04-02,2.27,2.27,30.0,0.07566666666666667
20620.0,2023-04-02,2.07,2.07,30.0,0.06899999999999999
20640.0,2022-12-30,2.3,2.3,31.0,0.07419354838709677
20640.0,2023-01-05,3.3,1.0,6.0,0.16666666666666666
20640.0,2023-01-12,4.0,0.7000000000000002,7.0,0.10000000000000002
20640.0,2023-01-19,4.77,0.7699999999999996,7.0,0.10999999999999995
20640.0,2023-01-26,5.42,0.6500000000000004,7.0,0.0928571428571429
20641.0,2022-12-30,2.0,2.0,31.0,0.06451612903225806
20641.0,2023-01-05,3.2,1.2000000000000002,6.0,0.20000000000000004
20641.0,2023-01-12,3.82,0.6199999999999997,7.0,0.08857142857142852
20641.0,2023-01-19,4.6,0.7799999999999998,7.0,0.1114285714285714
20641.0,2023-01-26,5.73,1.1300000000000008,7.0,0.16142857142857153
20658.0,2023-04-12,2.9,2.9,30.0,0.09666666666666666
20658.0,2023-04-19,3.9,1.0,7.0,0.14285714285714285
20658.0,2023-04-26,5.81,1.9099999999999997,7.0,0.2728571428571428
20658.0,2023-05-03,8.66,2.8500000000000005,7.0,0.4071428571428572
20658.0,2023-05-10,10.61,1.9499999999999993,7.0,0.27857142857142847
20658.0,2023-05-15,11.84,1.2300000000000004,5.0,0.24600000000000008
20658.0,2023-05-24,14.58,2.74,9.0,0.30444444444444446
20658.0,2023-05-27,15.51,0.9299999999999997,3.0,0.3099999999999999
20658.0,2023-06-03,17.62,2.110000000000001,7.0,0.3014285714285716
20658.0,2023-06-10,20.76,3.1400000000000006,7.0,0.4485714285714287
20658.0,2023-06-13,21.56,0.7999999999999972,3.0,0.2666666666666657
20658.0,2023-06-18,22.47,0.9100000000000001,5.0,0.18200000000000002
20658.0,2023-06-21,22.27,0.0,3.0,0.0
20658.0,2023-06-23,22.69,0.4200000000000017,2.0,0.21000000000000085
20658.0,2023-06-26,22.72,0.029999999999997584,3.0,0.009999999999999195
20659.0,2023-04-12,2.5,2.5,30.0,0.08333333333333333
20659.0,2023-04-19,3.6,1.1,7.0,0.15714285714285717
20659.0,2023-04-26,5.35,1.7499999999999996,7.0,0.24999999999999994
20659.0,2023-05-03,8.09,2.74,7.0,0.39142857142857146
20659.0,2023-05-10,9.7,1.6099999999999994,7.0,0.22999999999999993
20659.0,2023-05-15,10.99,1.290000000000001,5.0,0.2580000000000002
20659.0,2023-05-24,13.46,2.4700000000000006,9.0,0.2744444444444445
20659.0,2023-05-27,14.17,0.7099999999999991,3.0,0.23666666666666636
20659.0,2023-06-03,15.49,1.3200000000000003,7.0,0.1885714285714286
20659.0,2023-06-10,17.92,2.4300000000000015,7.0,0.34714285714285736
20659.0,2023-06-13,18.3,0.379999999999999,3.0,0.12666666666666634
20659.0,2023-06-18,19.94,1.6400000000000006,5.0,0.3280000000000001
20659.0,2023-06-21,19.8,0.0,3.0,0.0
20659.0,2023-06-26,21.02,1.2199999999999989,5.0,0.24399999999999977
20660.0,2023-04-12,2.6,2.6,30.0,0.08666666666666667
20660.0,2023-04-19,3.47,0.8700000000000001,7.0,0.1242857142857143
20660.0,2023-04-26,5.23,1.7600000000000002,7.0,0.25142857142857145
20660.0,2023-05-03,7.05,1.8199999999999994,7.0,0.2599999999999999
20660.0,2023-05-10,9.35,2.3,7.0,0.32857142857142857
20660.0,2023-05-15,11.37,2.0199999999999996,5.0,0.4039999999999999
20660.0,2023-05-24,13.44,2.0700000000000003,9.0,0.23000000000000004
20660.0,2023-05-27,13.46,0.02000000000000135,3.0,0.006666666666667116
20660.0,2023-06-03,14.84,1.379999999999999,7.0,0.197142857142857
20660.0,2023-06-10,17.4,2.5599999999999987,7.0,0.36571428571428555
20660.0,2023-06-13,18.63,1.2300000000000004,3.0,0.41000000000000014
20660.0,2023-06-18,20.16,1.5300000000000011,5.0,0.3060000000000002
20660.0,2023-06-21,20.22,0.05999999999999872,3.0,0.019999999999999574
20660.0,2023-06-26,20.79,0.5700000000000003,5.0,0.11400000000000006
20661.0,2023-04-12,2.8,2.8,30.0,0.09333333333333332
20661.0,2023-04-19,4.1,1.2999999999999998,7.0,0.1857142857142857
20661.0,2023-04-26,5.67,1.5700000000000003,7.0,0.22428571428571434
20661.0,2023-05-03,7.98,2.3100000000000005,7.0,0.33000000000000007
20661.0,2023-05-10,9.97,1.9900000000000002,7.0,0.2842857142857143
20661.0,2023-05-15,11.04,1.0699999999999985,5.0,0.2139999999999997
20661.0,2023-05-24,13.1,2.0600000000000005,9.0,0.22888888888888895
20661.0,2023-05-27,14.01,0.9100000000000001,3.0,0.3033333333333334
20661.0,2023-06-03,15.57,1.5600000000000005,7.0,0.22285714285714292
20661.0,2023-06-10,18.17,2.6000000000000014,7.0,0.3714285714285716
20661.0,2023-06-13,19.28,1.1099999999999994,3.0,0.36999999999999983
20661.0,2023-06-18,20.27,0.9899999999999984,5.0,0.19799999999999968
20661.0,2023-06-21,21.27,1.0,3.0,0.3333333333333333
20661.0,2023-06-26,22.14,0.870000000000001,5.0,0.1740000000000002
20662.0,2023-04-12,2.6,2.6,30.0,0.08666666666666667
20662.0,2023-04-19,3.56,0.96,7.0,0.13714285714285715
20662.0,2023-04-26,5.18,1.6199999999999997,7.0,0.23142857142857137
20662.0,2023-05-03,7.76,2.58,7.0,0.3685714285714286
20662.0,2023-05-10,9.74,1.9800000000000004,7.0,0.2828571428571429
20662.0,2023-05-15,10.92,1.1799999999999997,5.0,0.23599999999999993
20662.0,2023-05-24,13.19,2.2699999999999996,9.0,0.2522222222222222
20662.0,2023-05-27,14.01,0.8200000000000003,3.0,0.27333333333333343
20662.0,2023-06-03,15.01,1.0,7.0,0.14285714285714285
20662.0,2023-06-10,17.93,2.92,7.0,0.41714285714285715
20662.0,2023-06-13,18.59,0.6600000000000001,3.0,0.22000000000000006
20662.0,2023-06-18,20.13,1.5399999999999991,5.0,0.30799999999999983
20662.0,2023-06-21,20.48,0.3500000000000014,3.0,0.11666666666666714
20662.0,2023-06-26,21.69,1.2100000000000009,5.0,0.24200000000000016
20663.0,2023-04-12,2.9,2.9,30.0,0.09666666666666666
20663.0,2023-04-19,3.39,0.4900000000000002,7.0,0.07000000000000003
20663.0,2023-04-26,5.76,2.3699999999999997,7.0,0.3385714285714285
20663.0,2023-05-03,8.28,2.5199999999999996,7.0,0.35999999999999993
20663.0,2023-05-10,10.65,2.370000000000001,7.0,0.3385714285714287
20663.0,2023-05-15,11.88,1.2300000000000004,5.0,0.24600000000000008
20663.0,2023-05-24,15.55,3.67,9.0,0.4077777777777778
20663.0,2023-05-27,16.11,0.5599999999999987,3.0,0.18666666666666623
20663.0,2023-06-03,17.01,0.9000000000000021,7.0,0.12857142857142886
20663.0,2023-06-10,18.6,1.5899999999999999,7.0,0.22714285714285712
20663.0,2023-06-15,19.4,0.7999999999999972,5.0,0.15999999999999942
20663.0,2023-06-18,20.5,1.1000000000000014,3.0,0.36666666666666714
20663.0,2023-06-21,19.41,0.0,3.0,0.0
20663.0,2023-06-26,20.44,1.0300000000000011,5.0,0.20600000000000024
20664.0,2023-04-12,2.7,2.7,30.0,0.09000000000000001
20664.0,2023-04-19,3.12,0.41999999999999993,7.0,0.05999999999999999
20664.0,2023-04-26,4.72,1.5999999999999996,7.0,0.2285714285714285
20664.0,2023-05-03,7.15,2.4300000000000006,7.0,0.34714285714285725
20664.0,2023-05-10,8.86,1.709999999999999,7.0,0.24428571428571416
20664.0,2023-05-15,10.53,1.67,5.0,0.33399999999999996
20664.0,2023-05-24,12.76,2.2300000000000004,9.0,0.24777777777777782
20664.0,2023-05-27,12.95,0.1899999999999995,3.0,0.06333333333333317
20664.0,2023-06-03,14.53,1.58,7.0,0.22571428571428573
20664.0,2023-06-10,16.19,1.660000000000002,7.0,0.2371428571428574
20664.0,2023-06-13,16.24,0.04999999999999716,3.0,0.01666666666666572
20664.0,2023-06-18,17.86,1.620000000000001,5.0,0.3240000000000002
20664.0,2023-06-21,19.01,1.1500000000000021,3.0,0.383333333333334
20664.0,2023-06-26,19.05,0.03999999999999915,5.0,0.00799999999999983
20665.0,2023-04-12,2.4,2.4,29.0,0.08275862068965517
20665.0,2023-04-19,2.96,0.56,7.0,0.08
20665.0,2023-04-26,4.97,2.01,7.0,0.2871428571428571
20665.0,2023-05-03,6.55,1.58,7.0,0.22571428571428573
20665.0,2023-05-10,7.86,1.3100000000000005,7.0,0.18714285714285722
20665.0,2023-05-15,8.36,0.4999999999999991,5.0,0.09999999999999983
20665.0,2023-05-24,10.2,1.8399999999999999,9.0,0.20444444444444443
20665.0,2023-05-27,10.33,0.13000000000000078,3.0,0.04333333333333359
20665.0,2023-06-03,11.11,0.7799999999999994,7.0,0.11142857142857134
20665.0,2023-06-10,11.27,0.16000000000000014,7.0,0.022857142857142878
20666.0,2023-04-12,2.4,2.4,29.0,0.08275862068965517
20666.0,2023-04-19,3.51,1.1099999999999999,7.0,0.15857142857142856
20666.0,2023-04-26,4.75,1.2400000000000002,7.0,0.17714285714285719
20666.0,2023-05-03,6.99,2.24,7.0,0.32
20666.0,2023-05-10,8.59,1.5999999999999996,7.0,0.2285714285714285
20666.0,2023-05-15,10.19,1.5999999999999996,5.0,0.31999999999999995
20666.0,2023-05-24,12.27,2.08,9.0,0.23111111111111113
20666.0,2023-05-27,11.69,0.0,3.0,0.0
20666.0,2023-06-03,11.94,0.25,7.0,0.03571428571428571
20666.0,2023-06-10,13.82,1.8800000000000008,7.0,0.2685714285714287
20666.0,2023-06-15,14.65,0.8300000000000001,5.0,0.166
20666.0,2023-06-20,14.99,0.33999999999999986,5.0,0.06799999999999998
20666.0,2023-06-21,15.46,0.47000000000000064,1.0,0.47000000000000064
20666.0,2023-06-26,16.62,1.1600000000000001,5.0,0.23200000000000004
20667.0,2023-04-12,2.2,2.2,29.0,0.07586206896551725
20667.0,2023-04-19,4.06,1.8599999999999994,7.0,0.2657142857142856
20667.0,2023-04-26,4.95,0.8900000000000006,7.0,0.12714285714285722
20667.0,2023-05-03,7.79,2.84,7.0,0.4057142857142857
20667.0,2023-05-10,8.86,1.0699999999999994,7.0,0.15285714285714277
20667.0,2023-05-15,10.18,1.3200000000000003,5.0,0.26400000000000007
20667.0,2023-05-24,12.87,2.6899999999999995,9.0,0.2988888888888888
20667.0,2023-05-27,12.98,0.11000000000000121,3.0,0.03666666666666707
20667.0,2023-06-03,15.16,2.1799999999999997,7.0,0.3114285714285714
20667.0,2023-06-10,16.08,0.9199999999999982,7.0,0.13142857142857117
20667.0,2023-06-13,17.56,1.4800000000000004,3.0,0.49333333333333346
20667.0,2023-06-18,18.77,1.2100000000000009,5.0,0.24200000000000016
20667.0,2023-06-21,18.3,0.0,3.0,0.0
20667.0,2023-06-26,18.95,0.6499999999999986,5.0,0.12999999999999973
20668.0,2023-04-12,2.6,2.6,29.0,0.0896551724137931
20668.0,2023-04-19,3.52,0.9199999999999999,7.0,0.13142857142857142
20668.0,2023-04-26,5.95,2.43,7.0,0.34714285714285714
20668.0,2023-05-03,8.21,2.2600000000000007,7.0,0.32285714285714295
20668.0,2023-05-10,10.37,2.1599999999999984,7.0,0.30857142857142833
20668.0,2023-05-15,11.31,0.9400000000000013,5.0,0.18800000000000025
20668.0,2023-05-24,14.55,3.24,9.0,0.36000000000000004
20668.0,2023-05-27,14.29,0.0,3.0,0.0
20668.0,2023-06-03,15.78,1.4900000000000002,7.0,0.21285714285714288
20668.0,2023-06-10,16.5,0.7200000000000006,7.0,0.10285714285714295
20668.0,2023-06-15,17.88,1.379999999999999,5.0,0.2759999999999998
20668.0,2023-06-20,18.28,0.40000000000000213,5.0,0.08000000000000043
20668.0,2023-06-21,18.35,0.07000000000000028,1.0,0.07000000000000028
20668.0,2023-06-26,19.12,0.7699999999999996,5.0,0.15399999999999991
20669.0,2023-04-12,2.4,2.4,29.0,0.08275862068965517
20669.0,2023-04-19,3.37,0.9700000000000002,7.0,0.1385714285714286
20669.0,2023-04-26,5.41,2.04,7.0,0.2914285714285714
20669.0,2023-05-03,7.75,2.34,7.0,0.33428571428571424
20669.0,2023-05-10,9.57,1.8200000000000003,7.0,0.26000000000000006
20669.0,2023-05-15,10.83,1.2599999999999998,5.0,0.25199999999999995
20669.0,2023-05-24,13.28,2.4499999999999993,9.0,0.27222222222222214
20669.0,2023-05-27,13.18,0.0,3.0,0.0
20669.0,2023-06-03,13.98,0.8000000000000007,7.0,0.1142857142857144
20669.0,2023-06-10,14.42,0.4399999999999995,7.0,0.06285714285714279
20669.0,2023-06-15,14.5,0.08000000000000007,5.0,0.016000000000000014
20671.0,2023-04-12,2.0,2.0,29.0,0.06896551724137931
20671.0,2023-04-19,3.29,1.29,7.0,0.1842857142857143
20671.0,2023-04-26,5.16,1.87,7.0,0.2671428571428572
20671.0,2023-05-03,8.13,2.9700000000000006,7.0,0.4242857142857144
20671.0,2023-05-10,9.59,1.459999999999999,7.0,0.20857142857142844
20671.0,2023-05-15,11.06,1.4700000000000006,5.0,0.29400000000000015
20671.0,2023-05-24,13.27,2.209999999999999,9.0,0.24555555555555544
20671.0,2023-05-27,12.89,0.0,3.0,0.0
20671.0,2023-06-03,14.26,1.3699999999999992,7.0,0.1957142857142856
20671.0,2023-06-10,15.13,0.870000000000001,7.0,0.12428571428571443
20671.0,2023-06-15,15.85,0.7199999999999989,5.0,0.14399999999999977
20671.0,2023-06-18,17.09,1.2400000000000002,3.0,0.4133333333333334
20671.0,2023-06-21,17.29,0.1999999999999993,3.0,0.06666666666666643
20671.0,2023-06-26,18.73,1.4400000000000013,5.0,0.28800000000000026
20672.0,2023-04-12,2.3,2.3,29.0,0.0793103448275862
20672.0,2023-04-19,3.29,0.9900000000000002,7.0,0.14142857142857146
20672.0,2023-04-26,4.68,1.3899999999999997,7.0,0.19857142857142854
20672.0,2023-05-03,7.0,2.3200000000000003,7.0,0.33142857142857146
20672.0,2023-05-10,8.7,1.6999999999999993,7.0,0.24285714285714274
20672.0,2023-05-15,9.96,1.2600000000000016,5.0,0.25200000000000033
20672.0,2023-05-24,12.26,2.299999999999999,9.0,0.2555555555555554
20672.0,2023-05-27,12.5,0.2400000000000002,3.0,0.08000000000000007
20672.0,2023-06-03,13.49,0.9900000000000002,7.0,0.14142857142857146
20672.0,2023-06-10,13.76,0.2699999999999996,7.0,0.038571428571428513
20672.0,2023-06-15,14.61,0.8499999999999996,5.0,0.16999999999999993
20672.0,2023-06-20,15.45,0.8399999999999999,5.0,0.16799999999999998
20672.0,2023-06-21,15.46,0.010000000000001563,1.0,0.010000000000001563
20672.0,2023-06-26,16.02,0.5599999999999987,5.0,0.11199999999999974
20714.0,2023-03-01,3.33,3.33,23.0,0.14478260869565218
20714.0,2023-03-08,4.83,1.5,7.0,0.21428571428571427
20714.0,2023-03-15,6.3,1.4699999999999998,7.0,0.20999999999999996
20714.0,2023-03-22,7.84,1.54,7.0,0.22
20714.0,2023-03-29,11.07,3.2300000000000004,7.0,0.46142857142857147
20714.0,2023-04-05,13.89,2.8200000000000003,7.0,0.4028571428571429
20714.0,2023-04-12,16.29,2.3999999999999986,7.0,0.34285714285714264
20714.0,2023-04-19,21.08,4.789999999999999,7.0,0.6842857142857142
20714.0,2023-04-26,24.17,3.0900000000000034,7.0,0.4414285714285719
20714.0,2023-05-03,26.05,1.879999999999999,7.0,0.2685714285714284
20714.0,2023-05-10,29.23,3.1799999999999997,7.0,0.45428571428571424
20714.0,2023-05-17,31.18,1.9499999999999993,7.0,0.27857142857142847
20714.0,2023-05-24,32.15,0.9699999999999989,7.0,0.1385714285714284
20714.0,2023-05-31,34.27,2.1200000000000045,7.0,0.3028571428571435
20714.0,2023-06-05,35.95,1.6799999999999997,5.0,0.33599999999999997
20714.0,2023-06-07,35.95,0.0,2.0,0.0
20714.0,2023-06-14,36.6,0.6499999999999986,7.0,0.09285714285714265
20714.0,2023-06-20,37.8,1.1999999999999957,6.0,0.1999999999999993
20739.0,2023-02-24,1.9,1.9,34.0,0.055882352941176466
20739.0,2023-03-03,2.0,0.10000000000000009,7.0,0.0142857142857143
20739.0,2023-03-10,3.7,1.7000000000000002,7.0,0.24285714285714288
20739.0,2023-03-17,4.5,0.7999999999999998,7.0,0.11428571428571425
20741.0,2023-03-29,1.66,1.66,31.0,0.05354838709677419
20741.0,2023-04-13,5.0,3.34,15.0,0.22266666666666665
20742.0,2023-03-02,1.3,1.3,40.0,0.0325
20742.0,2023-03-09,2.2,0.9000000000000001,7.0,0.1285714285714286
20742.0,2023-03-16,2.6,0.3999999999999999,7.0,0.05714285714285713
20742.0,2023-03-23,3.0,0.3999999999999999,7.0,0.05714285714285713
20742.0,2023-03-30,3.2,0.20000000000000018,7.0,0.0285714285714286
20750.0,2023-02-08,4.0,4.0,37.0,0.10810810810810811
20750.0,2023-02-19,6.06,2.0599999999999996,11.0,0.18727272727272723
20750.0,2023-02-25,7.7,1.6400000000000006,6.0,0.27333333333333343
20750.0,2023-02-27,8.3,0.6000000000000005,2.0,0.30000000000000027
20751.0,2023-03-07,1.59,1.59,45.0,0.035333333333333335
20751.0,2023-04-04,4.0,2.41,28.0,0.08607142857142858
20752.0,2023-03-07,1.81,1.81,45.0,0.04022222222222222
20752.0,2023-03-27,4.34,2.53,20.0,0.1265
20753.0,2023-02-17,5.88,5.88,49.0,0.12
20754.0,2023-03-29,16.6,16.6,50.0,0.332
20756.0,2023-02-23,3.06,3.06,62.0,0.04935483870967742
20756.0,2023-02-28,4.38,1.3199999999999998,5.0,0.26399999999999996
20758.0,2023-03-26,7.69,7.69,52.0,0.1478846153846154
20762.0,2023-03-05,3.3,3.3,44.0,0.075
20762.0,2023-03-18,4.0,0.7000000000000002,13.0,0.05384615384615386
20763.0,2023-02-27,6.25,6.25,43.0,0.14534883720930233
20763.0,2023-03-12,9.09,2.84,13.0,0.21846153846153846
20764.0,2023-03-10,5.0,5.0,54.0,0.09259259259259259
20764.0,2023-03-20,5.5,0.5,10.0,0.05
20765.0,2023-03-09,4.87,4.87,51.0,0.09549019607843137
20765.0,2023-03-17,5.5,0.6299999999999999,8.0,0.07874999999999999
20770.0,2023-04-01,3.57,3.57,48.0,0.074375
20770.0,2023-04-24,7.69,4.120000000000001,23.0,0.17913043478260873
20771.0,2023-03-07,4.0,4.0,51.0,0.0784313725490196
20771.0,2023-03-11,6.45,2.45,4.0,0.6125
20771.0,2023-03-14,7.69,1.2400000000000002,3.0,0.4133333333333334
20798.0,2023-02-26,3.26,3.26,42.0,0.07761904761904762
20800.0,2023-02-18,2.0,2.0,34.0,0.058823529411764705
20800.0,2023-02-24,2.43,0.43000000000000016,6.0,0.0716666666666667
20818.0,2023-03-01,0.89,0.89,18.0,0.049444444444444444
20818.0,2023-03-08,3.14,2.25,7.0,0.32142857142857145
20818.0,2023-03-15,4.46,1.3199999999999998,7.0,0.18857142857142856
20818.0,2023-03-22,6.17,1.71,7.0,0.24428571428571427
20818.0,2023-03-29,8.24,2.0700000000000003,7.0,0.29571428571428576
20818.0,2023-04-05,8.95,0.7099999999999991,7.0,0.1014285714285713
20818.0,2023-04-12,12.2,3.25,7.0,0.4642857142857143
20818.0,2023-04-19,15.94,3.74,7.0,0.5342857142857144
20818.0,2023-04-26,17.76,1.820000000000002,7.0,0.2600000000000003
20818.0,2023-05-03,20.47,2.7099999999999973,7.0,0.38714285714285673
20818.0,2023-05-10,21.61,1.1400000000000006,7.0,0.16285714285714295
20818.0,2023-05-17,25.07,3.460000000000001,7.0,0.4942857142857144
20818.0,2023-05-24,29.34,4.27,7.0,0.61
20818.0,2023-05-31,29.03,0.0,7.0,0.0
20818.0,2023-06-05,28.74,0.0,5.0,0.0
20818.0,2023-06-07,28.74,0.0,2.0,0.0
20834.0,2023-04-04,2.85,2.85,52.0,0.05480769230769231
20835.0,2023-03-18,3.2,3.2,35.0,0.09142857142857143
20835.0,2023-03-24,4.7,1.5,6.0,0.25
20835.0,2023-04-09,7.0,2.3,16.0,0.14375
20836.0,2023-04-01,4.76,4.76,49.0,0.09714285714285714
20836.0,2023-04-06,5.5,0.7400000000000002,5.0,0.14800000000000005
20836.0,2023-04-20,9.25,3.75,14.0,0.26785714285714285
20837.0,2023-04-01,4.76,4.76,49.0,0.09714285714285714
20841.0,2023-03-23,4.72,4.72,40.0,0.118
20841.0,2023-03-30,6.09,1.37,7.0,0.19571428571428573
20841.0,2023-04-06,8.1,2.01,7.0,0.2871428571428571
20841.0,2023-04-12,8.33,0.23000000000000043,6.0,0.03833333333333341
20845.0,2023-04-01,5.5,5.5,48.0,0.11458333333333333
20845.0,2023-04-07,6.25,0.75,6.0,0.125
20846.0,2023-03-21,5.16,5.16,40.0,0.129
20846.0,2023-03-31,8.22,3.0600000000000005,10.0,0.30600000000000005
20846.0,2023-04-05,9.01,0.7899999999999991,5.0,0.15799999999999984
20847.0,2023-03-21,4.39,4.39,40.0,0.10974999999999999
20847.0,2023-03-31,7.01,2.62,10.0,0.262
20847.0,2023-04-05,8.03,1.0199999999999996,5.0,0.2039999999999999
20848.0,2023-03-21,3.64,3.64,40.0,0.091
20848.0,2023-03-31,6.51,2.8699999999999997,10.0,0.287
20848.0,2023-04-06,8.0,1.4900000000000002,6.0,0.24833333333333338
20849.0,2023-03-21,4.58,4.58,40.0,0.1145
20849.0,2023-03-31,7.46,2.88,10.0,0.288
20850.0,2023-03-22,3.6,3.6,38.0,0.09473684210526316
20850.0,2023-04-04,4.76,1.1599999999999997,13.0,0.08923076923076921
20857.0,2023-03-15,4.7,4.7,29.0,0.1620689655172414
20857.0,2023-03-22,6.93,2.2299999999999995,7.0,0.3185714285714285
20857.0,2023-03-29,7.79,0.8600000000000003,7.0,0.1228571428571429
20857.0,2023-04-05,9.0,1.21,7.0,0.17285714285714285
20857.0,2023-04-12,12.65,3.6500000000000004,7.0,0.5214285714285715
20857.0,2023-04-19,14.67,2.0199999999999996,7.0,0.28857142857142853
20857.0,2023-04-26,17.18,2.51,7.0,0.35857142857142854
20857.0,2023-05-03,20.1,2.9200000000000017,7.0,0.41714285714285737
20857.0,2023-05-10,23.9,3.799999999999997,7.0,0.5428571428571425
20857.0,2023-05-17,27.16,3.2600000000000016,7.0,0.4657142857142859
20857.0,2023-05-24,29.7,2.539999999999999,7.0,0.3628571428571427
20857.0,2023-05-31,31.2,1.5,7.0,0.21428571428571427
20857.0,2023-06-05,31.5,0.3000000000000007,5.0,0.060000000000000143
20857.0,2023-06-07,31.5,0.0,2.0,0.0
20886.0,2023-04-24,13.3,13.3,68.0,0.19558823529411765
20887.0,2023-03-28,3.5,3.5,42.0,0.08333333333333333
20887.0,2023-05-03,12.05,8.55,36.0,0.23750000000000002
20887.0,2023-05-06,11.76,0.0,3.0,0.0
20890.0,2023-03-28,5.0,5.0,42.0,0.11904761904761904
20890.0,2023-04-07,6.6,1.5999999999999996,10.0,0.15999999999999998
20892.0,2023-04-07,6.67,6.67,52.0,0.12826923076923077
20898.0,2023-03-04,0.89,0.89,17.0,0.05235294117647059
20936.0,2023-03-08,1.0,1.0,18.0,0.05555555555555555
20936.0,2023-03-15,1.5,0.5,7.0,0.07142857142857142
20936.0,2023-03-22,2.5,1.0,7.0,0.14285714285714285
20936.0,2023-03-29,3.6,1.1,7.0,0.15714285714285717
20936.0,2023-04-05,4.3,0.6999999999999997,7.0,0.09999999999999996
20936.0,2023-04-12,6.04,1.7400000000000002,7.0,0.2485714285714286
20936.0,2023-04-19,7.11,1.0700000000000003,7.0,0.15285714285714289
20936.0,2023-04-26,9.52,2.4099999999999993,7.0,0.3442857142857142
20936.0,2023-05-03,11.6,2.08,7.0,0.29714285714285715
20936.0,2023-05-10,14.2,2.5999999999999996,7.0,0.3714285714285714
20936.0,2023-05-17,16.0,1.8000000000000007,7.0,0.25714285714285723
20936.0,2023-05-24,16.7,0.6999999999999993,7.0,0.0999999999999999
20936.0,2023-05-31,19.0,2.3000000000000007,7.0,0.3285714285714287
20936.0,2023-06-05,20.0,1.0,5.0,0.2
20936.0,2023-06-07,20.0,0.0,2.0,0.0
20936.0,2023-06-14,20.83,0.8299999999999983,7.0,0.11857142857142833
20940.0,2023-03-25,5.5,5.5,36.0,0.1527777777777778
20940.0,2023-04-01,6.25,0.75,7.0,0.10714285714285714
20940.0,2023-04-05,7.69,1.4400000000000004,4.0,0.3600000000000001
20941.0,2023-03-24,3.3,3.3,35.0,0.09428571428571428
20943.0,2023-03-31,1.6,1.6,40.0,0.04
20943.0,2023-04-10,3.65,2.05,10.0,0.205
20944.0,2023-03-31,1.07,1.07,40.0,0.026750000000000003
20944.0,2023-04-10,3.33,2.26,10.0,0.22599999999999998
20944.0,2023-04-21,4.0,0.6699999999999999,11.0,0.060909090909090906
20948.0,2023-03-20,1.56,1.56,31.0,0.05032258064516129
20948.0,2023-03-29,3.05,1.4899999999999998,9.0,0.16555555555555554
20948.0,2023-04-07,6.02,2.9699999999999998,9.0,0.32999999999999996
20949.0,2023-03-20,2.26,2.26,31.0,0.0729032258064516
20949.0,2023-03-29,3.5,1.2400000000000002,9.0,0.1377777777777778
20949.0,2023-04-07,6.25,2.75,9.0,0.3055555555555556
20949.0,2023-04-18,8.13,1.8800000000000008,11.0,0.17090909090909098
20953.0,2023-04-04,2.5,2.5,43.0,0.05813953488372093
20953.0,2023-04-26,5.26,2.76,22.0,0.12545454545454546
20954.0,2023-02-26,4.65,4.65,39.0,0.11923076923076924
20954.0,2023-03-08,6.6,1.9499999999999993,10.0,0.19499999999999992
20954.0,2023-03-18,9.09,2.49,10.0,0.24900000000000003
20954.0,2023-03-28,9.9,0.8100000000000005,10.0,0.08100000000000004
20956.0,2023-03-29,5.5,5.5,40.0,0.1375
20956.0,2023-04-02,6.25,0.75,4.0,0.1875
20970.0,2023-04-11,9.09,9.09,53.0,0.17150943396226415
20971.0,2023-04-11,9.09,9.09,53.0,0.17150943396226415
20973.0,2023-01-17,2.63,2.63,35.0,0.07514285714285714
20973.0,2023-01-24,3.92,1.29,7.0,0.1842857142857143
20973.0,2023-01-31,4.97,1.0499999999999998,7.0,0.14999999999999997
20973.0,2023-02-07,6.17,1.2000000000000002,7.0,0.17142857142857146
20973.0,2023-02-14,8.55,2.380000000000001,7.0,0.34000000000000014
20973.0,2023-02-21,9.41,0.8599999999999994,7.0,0.12285714285714278
20974.0,2023-01-17,2.93,2.93,35.0,0.08371428571428571
20974.0,2023-01-24,3.9,0.9699999999999998,7.0,0.13857142857142854
20974.0,2023-01-31,5.56,1.6599999999999997,7.0,0.2371428571428571
20974.0,2023-02-07,6.19,0.6300000000000008,7.0,0.09000000000000011
20974.0,2023-02-14,8.3,2.1100000000000003,7.0,0.3014285714285715
20974.0,2023-02-21,10.13,1.83,7.0,0.26142857142857145
20974.0,2023-02-28,11.32,1.1899999999999995,7.0,0.16999999999999993
20974.0,2023-03-07,12.94,1.6199999999999992,7.0,0.23142857142857132
20974.0,2023-03-14,14.13,1.1900000000000013,7.0,0.17000000000000018
20974.0,2023-03-21,18.56,4.429999999999998,7.0,0.6328571428571426
20974.0,2023-03-28,18.66,0.10000000000000142,7.0,0.014285714285714488
20974.0,2023-04-04,21.4,2.7399999999999984,7.0,0.3914285714285712
20975.0,2023-01-17,2.44,2.44,35.0,0.06971428571428571
20975.0,2023-01-24,3.43,0.9900000000000002,7.0,0.14142857142857146
20975.0,2023-01-31,5.1,1.6699999999999995,7.0,0.2385714285714285
